event_time,log_source_type,event_id,threat_identifier,user_account,user_privilege_level,host_name,workstation_name,machine_name,operating_system,source_ip_address,source_port_number,destination_ip_address,destination_port_number,client_ip_address,destination_domain,network_domain,network_protocol,security_action,event_severity,event_status,status_reason,event_category,detection_rule,security_verdict,alert_type,resource_url,http_method,user_agent_string,resource_name,affected_object,target_resource,file_accessed_path,file_path,process_name,parent_process_name,access_mask,event_description,event_details,log_message,raw_event_data,log_facility,status_code,event_location,bytes_sent_total,bytes_received_total,application_name,hour,minute,time_bucket,anomaly_cluster,dbscan_status,events_in_5min,correlated_threat
2025-06-01 10:51:15,8,-1,0,24,,,,pc-192.168.1.181,macos big sur,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_received,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"email_subject=""invoice update"" sender=""finance@phishing-site.com"" description=""user received email""",no_message,,,,,0,0,61,10,51,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:51:32,8,-1,0,162,,,,pc-192.168.1.17,android 11,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,open_application,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"application=virtualbox.exe description=""user launched virtualbox.exe""",no_message,,,,,0,0,61,10,51,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:51:57,8,-1,0,66,,,,pc-192.168.1.194,macos catalina,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,usb_inserted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"device_id=""usb\vid_1234&pid_5678"" description=""usb device inserted""",no_message,,,,,0,0,61,10,51,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:52:03,8,-1,0,161,,,,pc-192.168.1.110,debian 11,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_disconnect,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.20 description=""network disconnected""",no_message,,,,,0,0,61,10,52,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:52:26,8,-1,0,85,,,,pc-192.168.1.150,freebsd 13,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\muna.rashid\\documents\\notes.cmd"" description=""file modified""",no_message,,,,,0,0,61,10,52,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:52:38,8,-1,0,66,,,,pc-192.168.1.186,chrome os,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,registry_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"reg_path=""hkcu\\software\\microsoft\\windows\\currentversion\\run"" reg_value=""malware"" description=""registry key modified""",no_message,,,,,0,0,61,10,52,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:53:38,8,-1,0,158,,,,pc-192.168.1.103,chrome os,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,process_terminated,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"process_name=virtualbox.exe description=""process terminated""",no_message,,,,,0,0,61,10,53,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:53:43,8,-1,0,37,,,,pc-192.168.1.78,macos monterey,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,login_success,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user hafsa.mansur logged in successfully""",no_message,,,,,0,0,61,10,53,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:53:45,8,-1,0,30,,,,pc-192.168.1.199,macos monterey,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_connection,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.26 dest_port=34503 protocol=ftps description=""outbound connection attempt""",no_message,,,,,0,0,61,10,53,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:54:23,8,-1,0,155,,,,pc-192.168.1.102,windows server 2016,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_connection,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.48 dest_port=15543 protocol=sasl description=""outbound connection attempt""",no_message,,,,,0,0,61,10,54,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:54:59,8,-1,0,53,,,,pc-192.168.1.29,amazon linux 2,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\joud.nasser\\documents\\notes.scr"" description=""file modified""",no_message,,,,,0,0,61,10,54,2025-06-01 10:50:00,0,normal,[],normal
2025-06-01 10:55:19,8,-1,0,7,,,,pc-192.168.1.20,android 12,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_encrypted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\alaa.salem\\documents\\secret.pdf"" description=""file encrypted (possible ransomware)""",no_message,,,,,0,0,61,10,55,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:55:49,8,-1,0,120,,,,pc-192.168.1.228,ios 14,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,clipboard_cleared,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""clipboard cleared""",no_message,,,,,0,0,61,10,55,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:56:08,8,-1,0,22,,,,pc-192.168.1.30,android 11,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,logout,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user dina.farouk logged out""",no_message,,,,,0,0,61,10,56,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:56:52,8,-1,0,51,,,,pc-192.168.1.67,centos 7,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_deleted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\jamila.kamal\\documents\\oldfile.dat"" description=""file deleted""",no_message,,,,,0,0,61,10,56,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:57:33,8,-1,0,81,,,,pc-192.168.1.192,windows server 2022,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,registry_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"reg_path=""hkcu\\software\\microsoft\\windows\\currentversion\\run"" reg_value=""malware"" description=""registry key modified""",no_message,,,,,0,0,61,10,57,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:57:38,8,-1,0,80,,,,pc-192.168.1.40,android 11,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\mohanna.hadi\\documents\\notes.ppt"" description=""file modified""",no_message,,,,,0,0,61,10,57,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:57:48,8,-1,0,152,,,,pc-192.168.1.65,ios 15,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\yasmin.abdulrahman\\documents\\notes.pptx"" description=""file modified""",no_message,,,,,0,0,61,10,57,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:58:09,8,-1,0,142,,,,pc-192.168.1.247,windows server 2019,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,usb_removed,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"device_id=""usb\vid_1234&pid_5678"" description=""usb device removed""",no_message,,,,,0,0,61,10,58,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:58:15,8,-1,0,1,,,,pc-192.168.1.191,windows server 2019,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,password_changed,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user changed password""",no_message,,,,,0,0,61,10,58,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:59:01,8,-1,0,86,,,,pc-192.168.1.196,fedora 36,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_connection,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.15 dest_port=33803 protocol=zigbee description=""outbound connection attempt""",no_message,,,,,0,0,61,10,59,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:59:26,8,-1,0,76,,,,pc-192.168.1.30,macos monterey,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_clicked,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"email_subject=""invoice update"" url=""http://login-secure.net/login"" description=""user clicked suspicious link""",no_message,,,,,0,0,61,10,59,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:59:38,8,-1,0,21,,,,pc-192.168.1.55,red hat enterprise linux 9,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,login_success,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user dania.kassem logged in successfully""",no_message,,,,,0,0,61,10,59,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 10:59:56,8,-1,0,103,,,,pc-192.168.1.180,debian 10,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,vpn_connection,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.73 description=""vpn connection established""",no_message,,,,,0,0,61,10,59,2025-06-01 10:55:00,0,normal,[],normal
2025-06-01 11:00:12,8,-1,0,102,,,,pc-192.168.1.73,ubuntu 22.04,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_disconnect,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.198 description=""network disconnected""",no_message,,,,,0,0,61,11,0,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:01:01,8,-1,0,158,,,,pc-192.168.1.152,freebsd 13,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,brute_force,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"target_user=zaina.karim description=""brute force login attempts detected""",no_message,,,,,0,0,61,11,1,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:01:10,8,-1,0,105,,,,pc-192.168.1.55,macos big sur,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,registry_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"reg_path=""hkcu\\software\\microsoft\\windows\\currentversion\\run"" reg_value=""malware"" description=""registry key modified""",no_message,,,,,0,0,61,11,1,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:01:24,8,-1,0,47,,,,pc-192.168.1.180,windows 10,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,login_success,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user ibrahim.hamed logged in successfully""",no_message,,,,,0,0,61,11,1,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:02:19,8,-1,0,163,,,,pc-192.168.1.210,ubuntu 22.04,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_encrypted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\zubair.abdulqadir\\documents\\secret.sys"" description=""file encrypted (possible ransomware)""",no_message,,,,,0,0,61,11,2,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:02:28,8,-1,0,72,,,,pc-192.168.1.161,macos catalina,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,software_uninstalled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"software_name=""adobe reader"" description=""software uninstalled""",no_message,,,,,0,0,61,11,2,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:03:05,8,-1,0,21,,,,pc-192.168.1.67,fedora 36,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,scheduled_task_created,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"task_name=""updatecheck"" description=""scheduled task created""",no_message,,,,,0,0,61,11,3,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:03:09,8,-1,0,117,,,,pc-192.168.1.140,windows 11,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,privilege_escalation,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"process_name=firefox.exe description=""privilege escalation attempt detected""",no_message,,,,,0,0,61,11,3,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:03:15,8,-1,0,123,,,,pc-192.168.1.232,debian 10,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,login_failed,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"target_user=administrator description=""failed login attempt""",no_message,,,,,0,0,61,11,3,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:03:37,8,-1,0,106,,,,pc-192.168.1.185,ios 14,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,service_started,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"service_name=""windefend"" description=""service started""",no_message,,,,,0,0,61,11,3,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:04:23,8,-1,0,74,,,,pc-192.168.1.65,macos catalina,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,credential_dump,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\windows\\system32\\config\\sam"" description=""credential dump attempt""",no_message,,,,,0,0,61,11,4,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:04:53,8,-1,0,10,,,,pc-192.168.1.33,android 12,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_sent,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"email_subject=""monthly report"" recipient=""boss@office365-um6p-help.com"" description=""user sent email""",no_message,,,,,0,0,61,11,4,2025-06-01 11:00:00,0,normal,[],normal
2025-06-01 11:05:29,8,-1,0,31,,,,pc-192.168.1.168,fedora 36,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,clipboard_cleared,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""clipboard cleared""",no_message,,,,,0,0,61,11,5,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:05:53,8,-1,0,102,,,,pc-192.168.1.204,android 12,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,screen_lock,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user locked the screen""",no_message,,,,,0,0,61,11,5,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:06:53,8,-1,0,27,,,,pc-192.168.1.167,ubuntu 22.04,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,screen_lock,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user locked the screen""",no_message,,,,,0,0,61,11,6,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:07:23,8,-1,0,106,,,,pc-192.168.1.19,android 12,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,credential_dump,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\windows\\system32\\config\\sam"" description=""credential dump attempt""",no_message,,,,,0,0,61,11,7,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:07:56,8,-1,0,139,,,,pc-192.168.1.131,macos big sur,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,clipboard_cleared,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""clipboard cleared""",no_message,,,,,0,0,61,11,7,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:08:36,8,-1,0,15,,,,pc-192.168.1.10,macos big sur,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,software_uninstalled,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"software_name=""adobe reader"" description=""software uninstalled""",no_message,,,,,0,0,61,11,8,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:08:39,8,-1,0,106,,,,pc-192.168.1.230,centos 8,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,vpn_connection,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.226 description=""vpn connection established""",no_message,,,,,0,0,61,11,8,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:09:15,8,-1,0,86,,,,pc-192.168.1.191,amazon linux 2,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_scan,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip_range=""192.168.1.0/24"" description=""network scan detected""",no_message,,,,,0,0,61,11,9,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:09:43,8,-1,0,23,,,,pc-192.168.1.43,macos catalina,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,login_failed,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"target_user=administrator description=""failed login attempt""",no_message,,,,,0,0,61,11,9,2025-06-01 11:05:00,0,normal,[],normal
2025-06-01 11:10:11,8,-1,0,87,,,,pc-192.168.1.158,debian 11,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_decrypted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\nabil.ayoub\\documents\\secret.apk"" description=""file decrypted""",no_message,,,,,0,0,61,11,10,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:11:09,8,-1,0,67,,,,pc-192.168.1.223,red hat enterprise linux 9,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,scheduled_task_deleted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"task_name=""oldbackup"" description=""scheduled task deleted""",no_message,,,,,0,0,61,11,11,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:11:46,8,-1,0,118,,,,pc-192.168.1.75,ios 15,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,alert_av,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"alert_level=medium description=""antivirus alert triggered""",no_message,,,,,0,0,61,11,11,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:12:10,8,-1,0,57,,,,pc-192.168.1.34,fedora 36,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,clipboard_cleared,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""clipboard cleared""",no_message,,,,,0,0,61,11,12,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:12:59,8,-1,0,51,,,,pc-192.168.1.194,macos catalina,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,screen_unlock,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user unlocked the screen""",no_message,,,,,0,0,61,11,12,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:13:20,8,-1,0,138,,,,pc-192.168.1.179,android 12,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_disconnect,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.34 description=""network disconnected""",no_message,,,,,0,0,61,11,13,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:13:21,8,-1,0,141,,,,pc-192.168.1.79,freebsd 13,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\tariq.mansour\\documents\\notes.iso"" description=""file modified""",no_message,,,,,0,0,61,11,13,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:13:50,8,-1,0,118,,,,pc-192.168.1.72,freebsd 13,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,open_application,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"application=spotify.exe description=""user launched spotify.exe""",no_message,,,,,0,0,61,11,13,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:14:39,8,-1,0,133,,,,pc-192.168.1.145,amazon linux 2,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_disconnect,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip=192.168.1.122 description=""network disconnected""",no_message,,,,,0,0,61,11,14,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:14:48,8,-1,0,1,,,,pc-192.168.1.28,freebsd 12,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,dns_tunnel_detected,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_domain=verify-email-security.com description=""possible dns tunneling detected""",no_message,,,,,0,0,61,11,14,2025-06-01 11:10:00,0,normal,[],normal
2025-06-01 11:15:40,8,-1,0,11,,,,pc-192.168.1.108,amazon linux 2,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,usb_inserted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"device_id=""usb\vid_1234&pid_5678"" description=""usb device inserted""",no_message,,,,,0,0,61,11,15,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:16:33,8,-1,0,6,,,,pc-192.168.1.216,macos big sur,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,process_creation,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"process_name=excel.exe arguments=""/c dir /s /b"" description=""process created""",no_message,,,,,0,0,61,11,16,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:17:03,8,-1,0,129,,,,pc-192.168.1.19,centos 8,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,screen_unlock,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""user unlocked the screen""",no_message,,,,,0,0,61,11,17,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:17:41,8,-1,0,56,,,,pc-192.168.1.51,freebsd 13,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_decrypted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\kamilah.mohamed\\documents\\secret.ps1"" description=""file decrypted""",no_message,,,,,0,0,61,11,17,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:17:47,8,-1,0,111,,,,pc-192.168.1.88,debian 10,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,usb_inserted,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"device_id=""usb\vid_1234&pid_5678"" description=""usb device inserted""",no_message,,,,,0,0,61,11,17,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:18:26,8,-1,0,92,,,,pc-192.168.1.92,ios 14,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,privilege_escalation,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"process_name=outlook.exe description=""privilege escalation attempt detected""",no_message,,,,,0,0,61,11,18,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:19:08,8,-1,0,25,,,,pc-192.168.1.187,macos catalina,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,clipboard_access,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"description=""clipboard accessed""",no_message,,,,,0,0,61,11,19,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:19:46,8,-1,0,23,,,,pc-192.168.1.68,macos big sur,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_access,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\dina.rashid\\documents\\important.tmp"" description=""file accessed""",no_message,,,,,0,0,61,11,19,2025-06-01 11:15:00,0,normal,[],normal
2025-06-01 11:20:28,8,-1,0,156,,,,pc-192.168.1.198,windows server 2016,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,brute_force,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"target_user=zahra.mahdi description=""brute force login attempts detected""",no_message,,,,,0,0,61,11,20,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:21:06,8,-1,0,161,,,,pc-192.168.1.39,windows 11,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_access,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\zayd.abdelrahim\\documents\\important.zip"" description=""file accessed""",no_message,,,,,0,0,61,11,21,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:21:37,8,-1,0,3,,,,pc-192.168.1.182,freebsd 13,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,login_failed,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"target_user=administrator description=""failed login attempt""",no_message,,,,,0,0,61,11,21,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:22:01,8,-1,0,151,,,,pc-192.168.1.209,ios 14,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_received,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"email_subject=""invoice update"" sender=""finance@login-um6p-security.org"" description=""user received email""",no_message,,,,,0,0,61,11,22,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:22:25,8,-1,0,92,,,,pc-192.168.1.188,windows 7,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_scan,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip_range=""192.168.1.0/24"" description=""network scan detected""",no_message,,,,,0,0,61,11,22,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:22:30,8,-1,0,112,,,,pc-192.168.1.131,fedora 36,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,network_scan,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"dest_ip_range=""192.168.1.0/24"" description=""network scan detected""",no_message,,,,,0,0,61,11,22,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:23:25,8,-1,0,157,,,,pc-192.168.1.194,red hat enterprise linux 8,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,wifi_connected,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"ssid=""um6p_guest"" description=""wifi connected""",no_message,,,,,0,0,61,11,23,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:23:30,8,-1,0,154,,,,pc-192.168.1.92,fedora 36,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,process_terminated,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"process_name=vpnclient.exe description=""process terminated""",no_message,,,,,0,0,61,11,23,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:23:36,8,-1,0,69,,,,pc-192.168.1.210,debian 10,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,file_modified,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"file_path=""c:\\users\\lina.abdulaziz\\documents\\notes.ppt"" description=""file modified""",no_message,,,,,0,0,61,11,23,2025-06-01 11:20:00,0,normal,[],normal
2025-06-01 11:24:14,8,-1,0,75,,,,pc-192.168.1.55,windows 7,0.0.0.0,-1.0,0.0.0.0,-1.0,0.0.0.0,,,,email_sent,,,,,,,,unknown_url,,unknown_agent,,,,none,,,,,,"email_subject=""monthly report"" recipient=""boss@fileshare-locked.org"" description=""user sent email""",no_message,,,,,0,0,61,11,24,2025-06-01 11:20:00,0,normal,[],normal
